datetime,open,high,low,close,volume
2026-07-13 05:27:59,205.98,205.98,205.85,205.86,54.944
2026-07-13 05:28:59,205.85,205.85,205.47,205.53,1247.865
2026-07-13 05:29:59,205.53,205.66,205.52,205.62,193.357
2026-07-13 05:30:59,205.62,205.65,205.0,205.29,1793.531
2026-07-13 05:31:59,205.29,205.54,205.25,205.41,486.438
2026-07-13 05:32:59,205.42,205.69,205.35,205.69,255.679
2026-07-13 05:33:59,205.69,206.01,205.65,206.0,262.044
2026-07-13 05:34:59,206.0,206.26,206.0,206.26,94.065
2026-07-13 05:35:59,206.26,206.46,206.25,206.36,286.9
2026-07-13 05:36:59,206.37,206.61,206.32,206.61,393.066
2026-07-13 05:37:59,206.61,206.73,206.5,206.6,317.305
2026-07-13 05:38:59,206.62,206.67,206.58,206.6,75.313
2026-07-13 05:39:59,206.61,206.69,206.56,206.61,121.372
2026-07-13 05:40:59,206.62,206.65,206.59,206.64,97.638
2026-07-13 05:41:59,206.65,206.72,206.54,206.72,91.786
2026-07-13 05:42:59,206.73,206.73,206.48,206.5,88.64
2026-07-13 05:43:59,206.51,206.57,206.34,206.56,63.496
2026-07-13 05:44:59,206.56,206.65,206.54,206.64,38.586
2026-07-13 05:45:59,206.63,206.63,206.39,206.61,62.907
2026-07-13 05:46:59,206.61,206.63,206.48,206.55,83.022
2026-07-13 05:47:59,206.55,206.55,206.44,206.47,49.014
2026-07-13 05:48:59,206.47,206.47,206.22,206.29,79.252
2026-07-13 05:49:59,206.28,206.4,206.23,206.39,53.382
2026-07-13 05:50:59,206.39,206.62,206.39,206.55,86.463
2026-07-13 05:51:59,206.56,206.57,206.35,206.36,73.331
2026-07-13 05:52:59,206.36,206.52,206.36,206.45,50.715
2026-07-13 05:53:59,206.45,206.5,206.42,206.48,67.064
2026-07-13 05:54:59,206.47,206.55,206.45,206.51,132.626
2026-07-13 05:55:59,206.51,206.51,206.42,206.51,97.609
2026-07-13 05:56:59,206.46,206.55,206.42,206.54,129.467
2026-07-13 05:57:59,206.54,206.7,206.49,206.53,70.188
