datetime,open,high,low,close,volume
2026-07-11 16:58:59,64142.9,64153.2,64142.9,64153.1,8.924
2026-07-11 16:59:59,64153.2,64154.2,64148.1,64148.2,15.929
2026-07-11 17:00:59,64148.1,64149.1,64133.6,64133.6,16.955
2026-07-11 17:01:59,64133.6,64164.6,64133.4,64164.5,41.665
2026-07-11 17:02:59,64164.6,64164.6,64145.8,64145.8,19.499
2026-07-11 17:03:59,64145.8,64145.9,64133.5,64133.5,5.4
2026-07-11 17:04:59,64133.5,64161.5,64133.5,64161.4,18.572
2026-07-11 17:05:59,64161.5,64176.2,64156.1,64176.1,21.452
2026-07-11 17:06:59,64176.2,64197.6,64176.1,64191.6,34.024
2026-07-11 17:07:59,64191.7,64195.7,64191.6,64195.0,9.479
2026-07-11 17:08:59,64195.0,64195.0,64184.6,64184.7,23.011
2026-07-11 17:09:59,64184.6,64200.0,64184.6,64199.9,12.295
2026-07-11 17:10:59,64199.9,64200.0,64185.7,64190.5,31.748
2026-07-11 17:11:59,64190.4,64190.6,64190.4,64190.6,7.68
2026-07-11 17:12:59,64190.6,64192.0,64190.5,64191.9,5.779
2026-07-11 17:13:59,64191.9,64192.0,64178.0,64191.9,17.397
2026-07-11 17:14:59,64191.9,64192.0,64174.9,64175.0,7.796
2026-07-11 17:15:59,64174.9,64192.0,64169.0,64191.9,14.72
2026-07-11 17:16:59,64192.0,64198.2,64191.9,64198.2,10.828
2026-07-11 17:17:59,64198.2,64204.4,64195.7,64204.3,20.93
2026-07-11 17:18:59,64204.4,64230.8,64204.4,64212.3,40.995
2026-07-11 17:19:59,64212.3,64212.4,64206.2,64206.2,11.392
2026-07-11 17:20:59,64206.2,64206.3,64160.9,64163.0,21.357
2026-07-11 17:21:59,64163.0,64172.6,64161.0,64172.6,13.391
2026-07-11 17:22:59,64172.6,64174.3,64172.6,64174.3,6.491
2026-07-11 17:23:59,64174.2,64180.2,64174.2,64180.2,10.198
2026-07-11 17:24:59,64180.1,64185.1,64180.1,64185.1,19.0
2026-07-11 17:25:59,64185.1,64240.1,64185.0,64234.8,108.615
2026-07-11 17:26:59,64234.9,64253.1,64234.8,64248.7,101.603
2026-07-11 17:27:59,64248.6,64249.0,64234.6,64249.0,25.754
2026-07-11 17:28:59,64249.1,64273.3,64249.1,64265.3,64.639
2026-07-11 17:29:59,64265.2,64279.2,64265.2,64273.0,44.472
2026-07-11 17:30:59,64272.9,64279.2,64271.4,64279.2,25.661
2026-07-11 17:31:59,64279.2,64346.0,64279.1,64331.7,316.762
2026-07-11 17:32:59,64331.6,64346.0,64331.6,64337.3,87.352
2026-07-11 17:33:59,64337.3,64358.6,64336.2,64340.0,83.952
2026-07-11 17:34:59,64340.0,64356.6,64340.0,64352.2,82.192
2026-07-11 17:35:59,64352.2,64375.8,64352.2,64358.2,61.805
2026-07-11 17:36:59,64358.2,64358.3,64319.4,64320.4,103.222
2026-07-11 17:37:59,64320.4,64335.0,64320.4,64334.9,13.919
2026-07-11 17:38:59,64335.0,64339.7,64316.4,64338.1,38.465
2026-07-11 17:39:59,64338.2,64351.0,64321.3,64325.4,77.609
2026-07-11 17:40:59,64325.5,64363.4,64325.5,64346.6,51.23
2026-07-11 17:41:59,64346.7,64346.7,64294.8,64304.5,135.077
2026-07-11 17:42:59,64304.6,64311.2,64297.9,64307.1,23.337
2026-07-11 17:43:59,64307.2,64323.2,64307.1,64323.1,16.392
2026-07-11 17:44:59,64323.2,64340.9,64323.1,64329.9,30.208
2026-07-11 17:45:59,64329.8,64356.5,64329.8,64338.1,69.497
2026-07-11 17:46:59,64338.0,64338.1,64327.5,64327.5,13.842
2026-07-11 17:47:59,64327.6,64327.6,64297.9,64306.1,47.418
2026-07-11 17:48:59,64306.1,64306.2,64302.7,64302.7,14.058
2026-07-11 17:49:59,64302.7,64304.0,64302.7,64304.0,8.265
2026-07-11 17:50:59,64304.0,64313.0,64296.8,64296.9,41.674
2026-07-11 17:51:59,64296.9,64296.9,64291.1,64296.7,19.529
2026-07-11 17:52:59,64296.7,64308.1,64296.7,64308.1,7.713
2026-07-11 17:53:59,64308.1,64313.0,64301.4,64301.4,16.905
2026-07-11 17:54:59,64301.4,64301.5,64290.9,64290.9,19.651
2026-07-11 17:55:59,64290.9,64291.9,64290.9,64291.9,26.022
2026-07-11 17:56:59,64291.9,64291.9,64291.8,64291.8,11.198
2026-07-11 17:57:59,64291.8,64292.0,64286.4,64286.4,18.018
2026-07-11 17:58:59,64286.4,64296.9,64286.4,64292.4,23.235
2026-07-11 17:59:59,64292.5,64300.0,64289.8,64289.8,28.246
2026-07-11 18:00:59,64289.8,64289.8,64258.8,64278.3,54.437
2026-07-11 18:01:59,64278.2,64289.6,64278.2,64289.6,12.205
2026-07-11 18:02:59,64289.6,64289.6,64259.3,64263.8,56.876
2026-07-11 18:03:59,64263.9,64268.9,64258.1,64258.1,16.67
2026-07-11 18:04:59,64258.2,64280.2,64258.2,64278.2,31.876
2026-07-11 18:05:59,64278.1,64320.0,64278.1,64312.4,34.446
2026-07-11 18:06:59,64312.3,64312.4,64279.3,64290.9,20.671
2026-07-11 18:07:59,64290.9,64300.0,64273.6,64273.6,11.31
2026-07-11 18:08:59,64273.6,64273.6,64266.7,64272.8,9.493
2026-07-11 18:09:59,64272.9,64284.0,64272.8,64284.0,5.242
2026-07-11 18:10:59,64284.0,64290.9,64282.1,64282.1,21.594
2026-07-11 18:11:59,64282.1,64282.1,64279.8,64279.8,13.895
2026-07-11 18:12:59,64279.9,64282.8,64277.4,64282.8,24.413
2026-07-11 18:13:59,64283.2,64288.7,64283.2,64285.2,7.231
2026-07-11 18:14:59,64285.1,64312.4,64279.1,64279.1,53.985
2026-07-11 18:15:59,64279.2,64304.2,64279.1,64302.5,21.708
2026-07-11 18:16:59,64302.5,64312.0,64302.5,64312.0,9.919
2026-07-11 18:17:59,64312.0,64325.5,64311.9,64325.4,22.475
2026-07-11 18:18:59,64325.4,64327.0,64295.4,64308.1,18.123
2026-07-11 18:19:59,64308.1,64334.1,64308.1,64330.9,31.066
