datetime,open,high,low,close,volume
2026-07-11 16:58:59,580.18,580.21,580.18,580.2,16.41
2026-07-11 16:59:59,580.21,580.3,580.2,580.29,233.86
2026-07-11 17:00:59,580.29,580.3,580.13,580.14,120.41
2026-07-11 17:01:59,580.14,580.26,580.14,580.25,71.25
2026-07-11 17:02:59,580.25,580.25,580.1,580.1,59.95
2026-07-11 17:03:59,580.11,580.11,579.94,579.94,51.35
2026-07-11 17:04:59,579.95,580.08,579.94,580.08,48.27
2026-07-11 17:05:59,580.08,580.13,580.08,580.13,25.24
2026-07-11 17:06:59,580.13,580.31,580.12,580.31,86.08
2026-07-11 17:07:59,580.31,580.34,580.3,580.33,41.65
2026-07-11 17:08:59,580.33,580.34,580.33,580.33,6.74
2026-07-11 17:09:59,580.33,580.44,580.33,580.43,132.55
2026-07-11 17:10:59,580.43,580.44,580.25,580.25,130.51
2026-07-11 17:11:59,580.26,580.31,580.25,580.31,52.04
2026-07-11 17:12:59,580.31,580.33,580.3,580.32,31.81
2026-07-11 17:13:59,580.32,580.33,580.27,580.33,72.95
2026-07-11 17:14:59,580.32,580.33,580.21,580.21,54.62
2026-07-11 17:15:59,580.21,580.44,580.19,580.38,209.56
2026-07-11 17:16:59,580.37,580.37,580.32,580.33,48.81
2026-07-11 17:17:59,580.33,580.43,580.32,580.43,149.34
2026-07-11 17:18:59,580.43,580.73,580.43,580.67,258.66
2026-07-11 17:19:59,580.66,580.67,580.59,580.6,24.12
2026-07-11 17:20:59,580.59,580.59,580.25,580.3,141.78
2026-07-11 17:21:59,580.3,580.43,580.25,580.43,66.12
2026-07-11 17:22:59,580.44,580.51,580.44,580.5,44.59
2026-07-11 17:23:59,580.51,580.62,580.5,580.62,17.62
2026-07-11 17:24:59,580.61,580.66,580.61,580.66,63.51
2026-07-11 17:25:59,580.67,580.67,580.61,580.65,205.13
2026-07-11 17:26:59,580.65,580.74,580.65,580.74,51.16
2026-07-11 17:27:59,580.74,580.93,580.73,580.93,152.08
2026-07-11 17:28:59,580.92,581.1,580.92,581.1,190.64
2026-07-11 17:29:59,581.1,581.11,581.07,581.08,77.04
2026-07-11 17:30:59,581.08,581.15,581.07,581.15,51.12
2026-07-11 17:31:59,581.15,581.47,581.14,581.22,336.66
2026-07-11 17:32:59,581.23,581.36,581.22,581.31,132.5
2026-07-11 17:33:59,581.31,581.42,581.29,581.3,91.97
2026-07-11 17:34:59,581.29,581.36,581.2,581.36,88.79
2026-07-11 17:35:59,581.37,581.45,581.35,581.35,75.0
2026-07-11 17:36:59,581.35,581.35,581.01,581.02,172.24
2026-07-11 17:37:59,581.02,581.19,581.01,581.19,256.89
2026-07-11 17:38:59,581.18,581.24,581.05,581.24,243.1
2026-07-11 17:39:59,581.24,581.45,581.23,581.31,100.27
2026-07-11 17:40:59,581.32,581.56,581.21,581.21,194.87
2026-07-11 17:41:59,581.21,581.22,581.0,581.05,102.76
2026-07-11 17:42:59,581.05,581.08,581.02,581.08,101.8
2026-07-11 17:43:59,581.08,581.15,581.05,581.07,57.87
2026-07-11 17:44:59,581.08,581.24,581.07,581.19,103.19
2026-07-11 17:45:59,581.18,581.32,581.13,581.14,145.5
2026-07-11 17:46:59,581.13,581.14,581.01,581.02,72.6
2026-07-11 17:47:59,581.02,581.02,580.86,580.99,148.64
2026-07-11 17:48:59,580.98,580.99,580.95,580.96,53.88
2026-07-11 17:49:59,580.95,580.96,580.95,580.96,17.8
2026-07-11 17:50:59,580.95,581.04,580.93,580.93,49.39
2026-07-11 17:51:59,580.93,580.94,580.86,580.87,23.52
2026-07-11 17:52:59,580.86,580.86,580.83,580.86,63.79
2026-07-11 17:53:59,580.86,580.89,580.86,580.88,19.56
